"","S.73.sti.1_FPKM","S.124.sti.1_FPKM","S.103.sti.1_FPKM","S.102.sti.1_FPKM","V5"
"ENSG00000160741",3.43738505588282,-0.989009232721522,-0.855141055974378,-0.931021736117174,-1.13240213595943
"ENSG00000160746",-0.082649733749962,-1.79686343195078,-0.991356549943338,-1.3078739321318,-0.844160357887268
"ENSG00000160752",4.07618556471542,-0.434237377588277,-0.40956929425766,-0.162940995030634,-0.244563643540539
"ENSG00000160753",1.11715035260806,-0.504621859430324,-0.9743893123149,-0.369884849839663,-0.818141442783771
"ENSG00000160766",-1.17474878898174,-2.01146663349619,-1.80669514340103,-1.67914942551032,-1.96292311058601
"ENSG00000160767",2.05410022485829,-0.110225824093487,-0.00602977008282616,0.0995825240013029,-0.269650897838275
"ENSG00000160781",0.642594005512467,-0.824714665802426,-1.00907153320582,-0.656645462612034,-0.66072238304809
"ENSG00000160783",2.8921707862012,-0.350064608087009,-0.419893479999195,-0.116630824714594,-0.350449598556674
"ENSG00000160785",1.90398622788787,-0.462335842289077,-0.5608801663613,-0.530641571604925,-1.02757295337375
"ENSG00000160789",3.796443690385,2.88483701772393,3.34923472070158,3.17741821168878,3.23270380238138
"ENSG00000160791",1.39613537932025,-3.59151008786944,-4.21988880030871,-3.95766966704522,-5.23369373634031
"ENSG00000160796",3.16792993125395,-1.38442122590459,-1.58805758784241,-1.45103514753827,-1.97158502599676
"ENSG00000160799",1.22268567176878,-1.21891667145423,-0.986924042693354,-0.953554496807889,-0.943116457217755
"ENSG00000160803",3.72590300825774,0.39009823189071,0.168868772818681,0.414324514438724,-0.103873860837959
"ENSG00000160813",3.86869092112093,-0.487968569457423,-1.06171284763567,-0.832140241736379,-0.94724251126362
"ENSG00000160818",2.38507320451476,-0.26674950499845,-0.579490304769877,-0.365206372208255,-0.623011309842142
"ENSG00000160828",1.44836860848506,-1.63158995225533,-2.56791096453894,-1.62497994481239,-2.010687679542
"ENSG00000160877",3.21323611099643,-0.528321535789981,-0.531839383598845,-0.504770161104579,-0.707164378887559
"ENSG00000160888",3.68504374062263,-2.5974405590082,-2.20964894431225,-2.27017744866619,-2.44230843369844
"ENSG00000160908",1.6123094107319,-1.9216613128632,-1.60514703503906,-1.71638896228791,-2.00996179089566
"ENSG00000160917",2.46320952947044,-0.210781717309275,-0.425759984016712,-0.108406010945912,-0.442246311522088
"ENSG00000160932",5.08660946840786,-0.663860854438053,-0.781507517911772,-0.610264102795263,-0.737693582892406
"ENSG00000160948",2.590091017304,-1.04844894584636,-1.28464818580052,-1.15129359839809,-1.11148793778843
"ENSG00000160949",2.13157391940748,0.179857005139083,-0.218011120648079,0.693675039663884,-0.191603423821499
"ENSG00000160953",0.869919725448636,-0.340854018933088,-0.790229376663704,-0.531985373591873,-0.749975126668025
"ENSG00000160957",3.15449844123537,-0.113747122096448,-0.663153757004584,0.17120526350357,-0.509225267376836
"ENSG00000160959",0.512151938585648,-1.4034855614745,-1.65564304231714,-1.63892544678458,-1.61839085156043
"ENSG00000160972",0.571974816767027,-0.166572932539466,-0.580342872621334,0.00116232970753416,-0.386930319718585
"ENSG00000160991",0.458518506685557,-2.94047115319821,-3.29228374599499,-3.31517294848121,-3.57577466789746
"ENSG00000160993",0.746962994831084,-1.12912452721354,-1.47144375356587,-1.21980608358256,-1.43824297287905
"ENSG00000160999",-0.402947789662053,4.84659815342355,3.65860153339135,4.76691580587601,3.29694969667071
"ENSG00000161010",0.715373533472574,-0.469871438278022,-0.694625300779444,-0.203269227073466,-0.957526081149713
"ENSG00000161011",3.11003268495116,-0.904109616588074,-0.702116343628868,-0.81313444213675,-0.879392615040279
"ENSG00000161013",2.33406795294835,-0.882555535470738,-1.25736015063642,-0.930057284996628,-1.42223176643969
"ENSG00000161016",7.77432234357552,-0.165694192933883,-0.275910643735632,-0.265861342895029,-0.108652546945807
"ENSG00000161021",1.83385517557031,-0.730815115360398,-0.691578929703371,-0.765685326131223,-1.08145264840476
"ENSG00000161036",-0.109303173583672,-1.49245019743661,-2.258397700522,-1.51064138738552,-1.93971015579929
"ENSG00000161048",-1.20283593284782,-2.09438455612338,-2.51539086470321,-1.75567412549207,-2.52708043206822
"ENSG00000161057",3.87628560103953,-0.622484177861553,-0.61295539303128,-0.437141600404833,-0.449898004964073
"ENSG00000161091",1.75476849974419,-0.97693926749255,-1.46895885715243,-0.889745694506236,-1.55912823141141
"ENSG00000161179",3.06762536450878,-0.769188611207811,-0.967190570821323,-0.512943442626035,-0.543021322087105
"ENSG00000161202",2.41592764343394,-0.827970275703582,-1.00215286790978,-0.662530913525142,-1.24012599270626
"ENSG00000161203",4.01077795065578,-0.926703878095264,-0.931814706884407,-0.776165123447995,-0.932620629271203
"ENSG00000161204",1.83477430109263,-0.572300746284149,-0.990641883944569,-0.731976303964777,-1.12069478826712
"ENSG00000161217",2.07715225475762,-1.24561720910057,-1.34251720556477,-1.16699474996434,-1.50047341191208
"ENSG00000161265",1.41996293592345,-1.21724398889761,-1.22176843105079,-1.16232349235776,-1.53656136792428
"ENSG00000161267",1.98100103510599,0.11096211581045,-0.149361789581429,0.329754204052225,-0.0382167785315638
"ENSG00000161277",1.26059645313262,-0.398753173611679,-0.464173124035204,-0.545158414831526,-0.704784169789387
"ENSG00000161298",-0.496426341841233,-1.21797982359054,-1.44827262234372,-1.4431538610737,-1.86470308420595
"ENSG00000161326",1.65360844186744,-0.168533056064407,-0.0998792791630341,0.379280093879066,-0.131996162477272
"ENSG00000161328",-1.86534732966325,-1.3118522909421,-2.95324957715939,-1.81055383899493,-2.39215687272675
"ENSG00000161381",-3.02166706698634,-3.59009484906818,-3.18138904802195,-3.01707040257535,-3.4575823906568
"ENSG00000161395",0.148547139404748,-1.68275298842467,-1.85046444735413,-1.75917424273358,-1.93633852772542
"ENSG00000161405",2.14090717431952,-0.735190803390103,-0.397371609386112,-0.794479655293371,-1.11346419745629
"ENSG00000161513",3.41158750554615,0.319129825658529,0.204683986915665,0.655519479418225,0.216012977098443
"ENSG00000161526",1.3043479373529,-1.12893037672807,-1.34242463827058,-1.05999676223749,-1.33370429710128
"ENSG00000161533",0.778724065362929,-1.32947738047118,-1.47852900571872,-1.38010885242232,-1.62192946971055
"ENSG00000161542",1.02098594179924,-1.5491107698636,-1.67092933120834,-1.29759998562933,-1.66697914861057
"ENSG00000161547",4.6043828487057,-1.31906353260625,-1.8227196178048,-1.32387714476628,-1.61435053994198
"ENSG00000161551",-1.56944002275482,-1.52229453358159,-1.80020754785177,-1.47225021930636,-1.86391707650718
"ENSG00000161558",1.52203611531309,-0.581158223929561,-0.667869238131202,-0.411591114839656,-0.91496617149854
"ENSG00000161570",6.97908869656341,-3.10235059694494,-2.68476618180622,-3.25784326313798,-3.1274898598472
"ENSG00000161618",1.52947316741001,-1.73346643668439,-2.19066235186358,-1.71394289805694,-2.10416595526834
"ENSG00000161638",3.06337170398819,-0.110830884872501,0.565586957004382,0.424671994033979,0.335947395608398
"ENSG00000161642",-0.761562320788191,2.22962283296009,2.77543764797221,2.8888764807205,1.91177815840127
"ENSG00000161654",2.53436899651315,0.374144647766789,0.524075702991066,0.691492441541048,0.359518162939209
"ENSG00000161664",-1.07866196349299,-1.33978556425747,-2.08980851801364,-2.29265788200063,-2.5074090976269
"ENSG00000161671",2.43240153317705,-1.30424406111869,-1.72182579301165,-1.31457780302355,-1.63189575880857
"ENSG00000161677",2.3373925434336,-0.645176740678615,-1.08619283367533,-0.653272770263032,-0.606334846911798
"ENSG00000161692",0.987720488713997,-0.770423479378459,-0.936599864923796,-0.664659163772873,-1.05425813114606
"ENSG00000161791",1.20901029613584,-1.82208249712438,-1.74808347211539,-2.06616599157705,-2.42003447838722
"ENSG00000161800",3.75441805598567,-1.45583724586616,-1.30283660793429,-1.16117902176235,-1.27592344256707
"ENSG00000161813",2.19534946220331,-0.26058757035237,-0.608816218583927,-0.111079522769969,-0.665463367660812
"ENSG00000161835",0.544596860124239,-0.394760596416738,-0.0912770713859098,-0.042883397683612,0.0741558326959918
"ENSG00000161847",3.05663762456422,-0.0590223558904171,-0.0746051911362839,0.0176986923632953,-0.504602548521803
"ENSG00000161860",1.3133400525033,-0.140785861867448,-0.490029571904671,0.00922927073875749,-0.0823629642729917
"ENSG00000161888",3.04911629648777,-0.325071030515947,-0.518146437814937,0.071779417731591,-0.575523490333071
"ENSG00000161904",1.80106517487203,-1.16736921357004,-1.11781394307873,-1.02116759858046,-1.35636137189183
"ENSG00000161912",-1.59720466140319,-1.49753788208095,-1.49115369505937,-1.53407984218498,-1.82658512321687
"ENSG00000161914",0.49469899007287,-0.572492431746455,-0.797180712322626,-0.150037567995116,-0.916201883955176
"ENSG00000161920",2.15349075907177,-0.980318156518409,-0.98400486427636,-0.918167220195174,-1.18877181388498
"ENSG00000161921",-0.163001700127823,-0.273964884300196,-0.052945904371924,-0.308027894298825,-0.717034239254435
"ENSG00000161956",2.08819973963881,-0.23244417313541,-0.651865432903479,-0.308345920136436,-0.663549499472687
"ENSG00000161958",0.62545955732318,2.53322190433453,2.14896048292071,2.20000660252187,1.14074256066953
"ENSG00000161960",1.7157114966957,-1.01330934094836,-1.28603906044549,-0.940280475001492,-1.49762828279966
"ENSG00000161970",6.410900312406,-0.585467865755252,-0.604154284547659,-0.514938608541164,-0.480900744825947
"ENSG00000161980",2.82683912560383,0.177275773575755,-0.0567979557764224,0.00554796588530907,0.209448666208402
"ENSG00000161981",1.85559661387375,-0.684992990209262,-1.25383039725496,-0.783168592841966,-0.791280323484071
"ENSG00000161996",1.56679356538314,0.0386496231907742,-0.716743385168735,0.542357489356648,-0.478304029453231
"ENSG00000161999",1.65182170460671,-1.42992663742077,-1.77989293051249,-1.48956123726245,-1.76792714686244
"ENSG00000162032",-1.45374884059566,-2.11640605550234,-2.63020687125342,-2.26359364783934,-3.04085908205681
"ENSG00000162062",1.80181442560617,0.499799899313458,0.0918499418439229,0.538559576201627,0.167478476241235
"ENSG00000162063",1.79392655954658,-1.82026519546871,-1.99568812848082,-1.58890213988482,-2.40407330717519
"ENSG00000162065",-0.0054233453033196,-0.50146632646997,-0.984844962517807,-0.600114781311202,-1.29119711501134
"ENSG00000162066",0.887476920214968,-1.32493615122012,-1.90605955593186,-1.52337372927258,-1.98150684419462
"ENSG00000162073",2.4952623903509,-0.797584125669518,-0.909178692278076,-0.544845366471813,-1.14889287087063
"ENSG00000162076",2.21747080469652,-0.908336906439985,-1.24656773259791,-0.920524600987595,-1.06880857962383
"ENSG00000162078",-0.573908144249376,-0.46491401224784,-0.802756252580603,-1.34507591590802,-1.788493840522
"ENSG00000162086",-0.453174681962596,-2.61879628759318,-2.82172513431714,-2.65884223918971,-3.19071026694151
"ENSG00000162104",-0.654584395556602,-0.605436506542994,-0.754665736967877,-0.156063670934711,-1.33418667162897
"ENSG00000162129",1.80779612658393,0.382529539128178,0.619841010998843,0.448887589067144,0.16378436075809
"ENSG00000162139",0.561175781294771,-0.406722209492032,-0.476867920397429,-0.419224002487045,-0.935135720332083
"ENSG00000162144",-0.310873020106584,-1.60288793982254,-2.1333491140471,-1.51353111344318,-2.11415176939235
"ENSG00000162148",0.00259210821048178,-0.558302220204035,-0.175662980379586,-0.132602791826965,-0.303216388555988
"ENSG00000162191",3.94608370582696,-1.308325196571,-1.25419192103499,-1.38159675290429,-1.38723339929558
"ENSG00000162194",2.24093217308969,-1.58874393850931,-1.77546325654832,-1.57491224048924,-1.45240506588848
"ENSG00000162222",1.79564525788686,-1.31539098594437,-1.17372461497551,-1.15015882397053,-1.30132370994922
"ENSG00000162227",0.227723788489961,-1.93314174399149,-2.60877842757542,-2.21220487223918,-2.52654746063748
"ENSG00000162231",2.15550542329057,-1.91570880919306,-2.14638470862154,-1.72941245419088,-2.12443395708516
"ENSG00000162236",2.47588049906138,-1.829200289027,-1.57738063251025,-1.55885183589238,-1.83644148845476
"ENSG00000162241",0.0938331594121322,-1.90283221686547,-2.58912284970354,-2.1572255141068,-2.91698520218408
"ENSG00000162244",7.0760350792795,-0.523533781166726,-0.597146801572665,-0.686953505989149,-0.508969981854702
"ENSG00000162290",2.48019777960065,-0.47963893330213,-0.446426141913186,-0.205985588898234,-0.459769390881091
"ENSG00000162298",1.55259905320169,-1.49571723310653,-1.41096741297389,-0.938896404464876,-1.56238062465544
"ENSG00000162300",0.0972931460624012,-0.847836373910813,-0.914016413948033,-0.61700239147384,-0.941927802004325
"ENSG00000162302",2.13235546274532,-0.715405020131162,-1.19279752089681,-0.897485010921874,-1.43152135143179
"ENSG00000162337",1.09709714088416,-1.06528624746123,-1.22906291265037,-1.0528178428663,-1.48604797931536
"ENSG00000162341",-0.0277334052658209,-1.06412584070935,-1.3505099696317,-0.737431359314004,-1.41519781416808
"ENSG00000162368",4.78401284934842,-0.613892018829807,-0.695442392342469,-0.597972963332055,-0.668687666868542
"ENSG00000162373",3.05006555080622,4.22418909137577,4.23506236902342,3.68537560436818,3.93974526950087
"ENSG00000162377",1.11099090703171,-0.59690877892183,-1.12750755058781,-0.928535186252766,-1.411989025494
"ENSG00000162378",0.758998034232455,-0.475867696040626,-0.483288073017382,-0.24487677966011,-0.592049475923875
"ENSG00000162384",1.02878529167538,-1.24577867505649,-1.35416071037828,-1.15914858684201,-1.33674998260493
"ENSG00000162385",3.5942453463084,-0.55303493724522,-0.860385379931499,-0.56461030749919,-0.548613363315305
"ENSG00000162396",-0.156642954211451,-0.260462659501484,-0.116734677715692,0.116741049502418,-0.292601648289563
"ENSG00000162402",2.40541201297431,-0.737333819753355,-0.52784502602092,-0.764493138296357,-0.724872708094042
"ENSG00000162408",1.21703585070106,-1.17595065346972,-1.61898462061358,-0.939674974144036,-1.81726792569495
"ENSG00000162413",0.846375035480562,-1.60471325004233,-1.76328099089925,-1.53947250270796,-1.67241352540468
"ENSG00000162419",1.14995815208654,-1.50048327570031,-1.45693793573271,-1.27978223112595,-1.73626714809359
"ENSG00000162430",-0.684450653265157,-0.284613064321186,-0.363755342904729,0.0507906701377196,-1.06887034262711
"ENSG00000162433",3.76996809168618,1.38062954276346,1.03595400180315,1.13678451620308,0.635573869955728
"ENSG00000162434",4.11978365389902,-2.21775611911637,-1.98158649935029,-2.21984467639399,-2.35628600214561
"ENSG00000162441",1.66241650264555,-1.11341640924242,-1.16205528930963,-1.06959320034567,-1.11062867080981
"ENSG00000162490",-0.978201333506542,-1.13251761096323,-1.3661853708655,-1.03591199131218,-1.6413086264288
"ENSG00000162496",3.64099558802002,-0.102769206220989,0.121233247228511,-0.146582449508851,-0.141621523272868
"ENSG00000162511",6.34917289586566,-1.85083822817986,-1.63494872322289,-1.82180526070621,-1.84878809491476
"ENSG00000162517",2.98789460807165,-1.00421585506778,-0.934171999838011,-1.06799321645112,-0.810415379394236
"ENSG00000162521",3.61535889154627,-0.789810390124708,-0.793722829509985,-0.57859588626209,-0.763289339976522
"ENSG00000162542",0.913927569330529,-1.14904551696415,-1.00347077517884,-1.36411472303363,-1.44556532949278
"ENSG00000162572",-1.11273640373536,-0.144166312716552,-1.38004661060122,-0.291907251773382,-1.20543135364507
"ENSG00000162576",-0.804214355927528,-1.3355023080182,-2.14829061044358,-0.556737711833104,-1.50392674073131
"ENSG00000162585",0.0646064879664023,-0.976719049009742,-1.33520816131469,-1.15366387664335,-1.32022130444957
"ENSG00000162591",-2.08528713102784,-3.17609546066783,-3.99385999882168,-3.67956000149807,-4.24599193234122
"ENSG00000162600",1.26725626574129,-1.2845497334351,-1.4629962055911,-1.74410686638582,-1.61990516396372
"ENSG00000162601",2.7610349521503,-0.863113181869966,-0.969450349534715,-0.832839015671272,-1.1777661894652
"ENSG00000162604",1.42550534654861,-0.958591545536651,-0.989322275092708,-0.795294137047804,-0.947695161656545
"ENSG00000162607",4.29857171889113,-0.865647261689996,-0.852423273017295,-0.427686661553626,-0.898297437979268
"ENSG00000162613",4.0876882465069,-1.00691037812469,-1.03756864245445,-0.983479797939666,-1.13635652397905
"ENSG00000162616",0.758181598388297,-0.686967269728303,-0.452528604854648,-0.159660666358747,-0.267096119554503
"ENSG00000162623",2.01557196086994,-0.676973808226585,-0.876533773131786,-0.54640816638558,-0.817150613360001
"ENSG00000162630",-3.81003541159892,-4.99806526226637,-4.36662551301624,-4.78171898106363,-4.02084692979839
"ENSG00000162636",0.565645096710675,-1.66070595921463,-1.39839126930576,-1.3092870422891,-1.33310051793788
"ENSG00000162639",1.87221071034198,-2.0930361393317,-2.30591248029817,-2.00782291850337,-1.98096970111888
"ENSG00000162642",1.637921321619,-0.842618889627655,-0.921524290671732,-0.616215705086943,-0.74474182937191
"ENSG00000162645",4.37283838889494,-1.14352291058298,-0.81521600503105,-1.13445737250028,-1.0111840842184
"ENSG00000162650",0.426330479572253,-0.470130536340227,-0.847148394923,-0.109588665608071,-0.835379770717327
"ENSG00000162654",3.31369672444206,-1.62892976794509,-1.76485751346686,-2.02326062716679,-2.61282894012631
"ENSG00000162664",1.45167868998572,-0.635897513518659,-0.776733738927276,-0.506240172003938,-0.730010060645812
"ENSG00000162676",3.92374235605258,-0.616515810369953,-0.611168724478811,-0.642997864625331,-0.893565701123704
"ENSG00000162688",1.25813634510452,-0.987597583984143,-1.18217639860042,-0.94203748234618,-1.27420063981202
"ENSG00000162695",1.49791330536771,-1.22917988598909,-0.979042695335541,-1.09508485363588,-1.34230909490472
"ENSG00000162702",1.41264096719376,-1.34827725936207,-1.44771906102191,-1.40366726474077,-1.82925465415209
"ENSG00000162704",4.25570947511605,-1.48170968569445,-1.64335855477065,-1.52457563718136,-1.60395984762006
"ENSG00000162714",0.509453444979446,0.0548325061421857,0.115636342934215,0.235329431271307,-0.152573369298759
"ENSG00000162729",2.77443351425961,-0.662050947031479,-0.674602005738133,-0.325442368458253,-0.589504580667914
"ENSG00000162734",2.92029245902215,-0.396437742200164,-0.484578143019646,-0.340013482994589,-0.493550378412546
"ENSG00000162735",2.811521510532,-0.65942578351419,-0.671647247359813,-0.587511066253835,-0.691681970557323
"ENSG00000162736",2.88499677032186,-1.11191496432072,-1.10271118012504,-0.93067853748486,-1.40372270350472
"ENSG00000162739",2.40197992955653,-2.63635084171557,-2.33571358397319,-2.61992045089711,-2.59100473875902
"ENSG00000162757",0.41678136994414,0.337672594686616,0.41535917036693,0.778807956124513,0.724525556167383
"ENSG00000162769",0.751112855466858,-0.67982578759527,-1.14580406843226,-0.467276241517352,-1.09419136527102
"ENSG00000162772",2.75135829884826,2.53250177165824,3.06615580086491,3.3436374195358,2.73437914603619
"ENSG00000162775",2.98538276948044,-0.223004169907677,-0.302920787498973,-0.198773387315791,-0.434285661979811
"ENSG00000162777",2.90687066667986,-2.12525790052692,-2.1011473941263,-2.08019620051863,-2.17788181184624
"ENSG00000162783",5.33263905993062,0.134598805471163,0.317759308676088,0.0518229095271057,-0.0988869707319977
"ENSG00000162813",2.31807677152818,-0.582650623436916,-0.70960525327661,-0.178970174450364,-0.306167627284334
"ENSG00000162819",2.36854769512038,-1.71425180218999,-1.71142651582104,-1.61023357907401,-1.81895396955507
"ENSG00000162836",-0.295881452000401,-0.828231607420996,-0.890748725701811,-1.1928234967158,-1.28584754133587
"ENSG00000162851",1.71868704461257,-0.880768853739636,-1.11839739428559,-0.921445318092638,-0.887528166406856
"ENSG00000162852",1.63475837121778,-1.24178462009574,-1.09074220779875,-1.09211326784677,-1.17691395431518
"ENSG00000162869",2.58044569779869,-0.926794141051378,-0.906627162258536,-0.795786768471007,-1.16076523363579
"ENSG00000162885",0.338279959882323,-0.218740049324439,-0.612265997995594,-0.170430096447956,-0.639300982727856
"ENSG00000162888",-0.842277503644941,-1.33147456541385,-1.25823194936214,-1.62387609055003,-2.52399996086656
"ENSG00000162889",3.27003812784013,-1.23555080946707,-1.17607310657575,-1.25373970038284,-1.60936441623503
"ENSG00000162892",-0.887742054311548,-3.8917280290914,-3.11750120120502,-3.26781832909966,-3.02752736084162
"ENSG00000162894",1.95864973807575,-3.69178914016506,-3.1307119294538,-3.51717538935011,-3.31885274485887
"ENSG00000162909",3.39031852425888,-1.58964728242775,-1.51464418901846,-1.27352760685988,-1.61902158590708
"ENSG00000162910",2.79292450333835,0.033179831705949,-0.128467363046362,0.204447224165355,0.338989736891476
"ENSG00000162923",3.46428828270303,-0.763764175415547,-0.619009231284679,-0.609119870350257,-0.8597451574582
"ENSG00000162924",1.61105935892782,0.273852569607904,0.659007183953655,0.212246100586972,0.0198848937572956
"ENSG00000162927",0.633662771904546,-0.192795917009689,0.137138353578167,-0.0600190168960827,-0.124512269453259
"ENSG00000162928",1.24343157466533,-0.325131402194663,-0.36310132540702,-0.149130314261162,-0.198678779523131
"ENSG00000162929",-0.899646218558287,-1.26543209845156,-1.72206500181039,-0.883076032096033,-1.88664371478375
"ENSG00000162931",-1.76738154716039,-1.55708601142764,-1.93737058999544,-1.47642508812083,-1.81787677278632
"ENSG00000162959",-0.478976646647032,-0.565705544456753,-0.805432377150796,-0.894023152183864,-1.02209716813336
"ENSG00000162961",2.33661748236509,-0.444972884719298,-0.389145747730397,-0.316301541506885,-0.0797112716857107
"ENSG00000162971",0.305534755522199,-0.414217071997728,-0.647778507390188,-0.422461499025225,-0.814283497385375
"ENSG00000162972",2.11718446171492,-0.110895772162413,0.0444683254577567,-0.0194198907944103,-0.0421833024895842
"ENSG00000162976",2.20850403239693,-1.21383538213046,-1.2576447988404,-1.2616534111254,-1.33154607315333
"ENSG00000162980",3.13890840752849,-0.168354151951113,-0.380437766069631,0.0364499197942897,-0.380186188862478
"ENSG00000162994",-0.756432980105845,-1.6134245758787,-1.5547137971131,-1.79806244246201,-1.8463339389345
"ENSG00000162997",-0.699098213007671,-1.23999426223851,-1.20201238650706,-0.595721817558403,-0.880518846341393
"ENSG00000163001",2.56234451313699,-0.46223647726271,-0.334595218149079,-0.11473039479652,-0.341972811382291
"ENSG00000163002",1.23702690498774,0.128020315593157,0.280750989197547,0.346136300878019,0.216821583787528
"ENSG00000163006",0.43090762707926,-0.111717303906149,-0.434226429079629,0.446511320436207,0.0219490358084978
"ENSG00000163009",2.21740185682963,-1.24543049724821,-1.68910251485796,-0.711417788436096,-1.90830440090196
"ENSG00000163013",2.24206740483695,0.0296543334018538,-0.527610963666858,-0.0907196179103677,-0.583629063235187
"ENSG00000163026",1.40811693736501,-0.577840965355137,-0.766185597080784,-0.41504701213059,-0.631202932373465
"ENSG00000163029",2.29313438200781,-1.25778161042181,-1.19949886939143,-0.794528660696242,-1.24655056138836
"ENSG00000163040",1.3219706555955,0.651391050392353,0.493543293719062,0.942872887780428,0.629933093417474
"ENSG00000163041",2.95008812228417,-1.92445151908942,-2.05240096661888,-1.75780478822017,-2.03700291800193
"ENSG00000163050",1.06161080546414,-0.832531529007204,-1.05147827650566,-0.615841700242179,-0.878406836143448
"ENSG00000163067",-0.601572595196006,-0.713001803148617,-0.412147776791451,-0.739333383220783,-0.515880797586016
"ENSG00000163069",0.655635687467442,-0.495038392663359,-0.548262033236022,-0.0924442459604362,-0.569210116938198
"ENSG00000163072",-0.441147787339462,-1.02435466945091,-1.14177316725769,-0.318970365298517,-1.28574727115932
"ENSG00000163104",2.51244972803478,-0.829353015200525,-0.775205745380498,-0.704778251261148,-0.951183926529231
"ENSG00000163110",-0.81007883444924,-0.943134271927949,-0.786566504102633,-0.166056318024773,-0.403848571499648
"ENSG00000163113",0.379742122392195,-0.27047100838921,0.0585395299362422,0.0463913212642663,-0.234430458449502
"ENSG00000163125",1.36474895097343,-1.76552050020608,-1.51049392725024,-1.60140964543804,-2.0322825237807
"ENSG00000163131",1.87555893300585,-2.61326122341539,-2.60895885385798,-2.60701427633587,-2.51746631689017
"ENSG00000163138",0.0347273099346955,-0.484294614905258,-0.764902058659789,-0.309221020657165,-0.456671736837284
"ENSG00000163154",2.20758647138889,-2.43412349765194,-2.52119703405047,-2.48863201673317,-2.32606956955028
"ENSG00000163155",0.542161712034944,-0.0600872351022163,-0.191119464829929,0.167627416664488,-0.225925823176578
"ENSG00000163156",2.1710361674423,-1.26680937679998,-1.07297953874583,-0.990218550660289,-0.914237968900533
"ENSG00000163159",2.18391395000204,-0.557833759972305,-0.611510632341535,-0.427803091845562,-0.82607910100523
"ENSG00000163161",1.80612006514935,-1.23550493636196,-1.43848269406514,-1.25247876418081,-1.48812588766378
"ENSG00000163162",2.92608868553125,-1.47256488305613,-1.59746723270347,-1.34308237211859,-1.67821789293632
"ENSG00000163166",3.46622270685872,-0.512969443778383,-0.407381498426853,-0.344553184057867,-0.524859481620946
"ENSG00000163170",2.52899083693998,0.904426915265689,0.945226375144441,1.04014524314104,1.17527945062037
"ENSG00000163171",-0.217431367279272,-2.30762069139867,-2.12202261513719,-2.12862476518536,-2.50284245296515
"ENSG00000163191",5.69672980783275,-1.4094656608174,-1.34021988096623,-1.24627845198478,-1.38605232093404
"ENSG00000163214",0.909040994104004,-0.716167462589264,-0.5645991175263,-0.513726911092949,-1.01323155719552
"ENSG00000163219",2.25831164054421,-2.17133063393443,-1.81602195446599,-1.88367896067864,-1.95872296587459
"ENSG00000163249",-1.00258182033106,-2.11022316331169,-2.45103605736886,-1.99713422640784,-2.71626154421518
"ENSG00000163257",2.6633425450163,-0.761319536751821,-1.10544550913498,-0.472155134448366,-1.15602098232568
"ENSG00000163281",1.36096418256278,-0.3691037371905,-0.424598161768102,-0.356787039422062,-0.353920912447676
"ENSG00000163291",-0.370727973787129,-0.966070279356911,-1.09295671336649,-0.514695271861465,-0.622513127597121
"ENSG00000163297",0.472012697282463,-1.90333350636178,-1.64770855623171,-1.86758498950998,-2.1976128301733
"ENSG00000163312",-0.354127078463435,-2.59499046403337,-2.5539642284671,-2.64254454668757,-3.1919870317437
"ENSG00000163319",1.01488929917741,-0.860293824952152,-0.904198905529297,-0.652572682582315,-0.721769940815027
"ENSG00000163320",3.1951238871765,-1.58504292956513,-1.61905719877842,-1.60284094086836,-1.69906202433023
"ENSG00000163322",0.117423236133686,-1.25766150083083,-1.25952906751721,-1.0193076789395,-1.18256159348728
"ENSG00000163328",1.2293645976909,-2.47996617194879,-2.57556452541248,-2.16570001102891,-2.7215568869712
"ENSG00000163344",3.18738917134331,-0.623655136340786,-0.799721612582133,-0.792818112973878,-0.758402342202334
"ENSG00000163346",2.77564300949401,-2.89841323790483,-2.88935127332347,-2.86904417689742,-2.9927580874662
"ENSG00000163348",2.77100088114074,-1.13731617947892,-1.45159737143141,-1.23313320238462,-1.62309416243438
"ENSG00000163349",2.70509763492575,-1.53531173508863,-1.57237208142483,-1.5412892107263,-1.86347219798807
"ENSG00000163374",2.98622273262463,-0.990763810186158,-0.672248003723072,-0.71425683999836,-0.96885528090173
"ENSG00000163376",0.38946340707811,-0.875431944847496,-1.04094265856122,-0.435918413535549,-0.674541721811317
"ENSG00000163378",-0.615285125514087,-2.04643891994579,-2.70236175025036,-1.97171055034924,-2.68972056790002
"ENSG00000163382",3.52727737970164,0.166675070401466,-0.00520282939098106,0.0853631768681394,-0.22134680261104
"ENSG00000163386",0.456275130627009,-1.41350236095746,-1.31575010665539,-1.72103529188101,-1.99477592311737
"ENSG00000163389",0.151301170990079,-2.12426046316913,-2.43927068374598,-2.36107030560299,-2.78123911992278
"ENSG00000163399",4.07735811212645,-0.957164682926531,-0.889527246958056,-0.652301547268973,-0.829812778470564
"ENSG00000163412",2.26397128262544,-1.37998682455971,-1.28051235989518,-1.26206541671351,-1.55989196507976
"ENSG00000163428",2.48334749785378,-0.816173612633007,-0.99777429965489,-0.564002795878808,-0.933749360565896
"ENSG00000163444",2.94531592243835,-0.8788791728983,-0.994335606224621,-0.819052821032829,-0.787298530078443
"ENSG00000163462",0.563912819736721,-1.35287750630251,-1.69947733194758,-1.35991947064952,-2.20772027127056
