"","S.72.sti_FPKM","S.73.sti.1_FPKM","S.124.sti.1_FPKM","S.103.sti.1_FPKM","S.102.sti.1_FPKM"
"ENSG00000185386",-1.01916369042182,-0.433501037109493,-0.749321903711893,-0.467567451946317,-0.912483895404612
"ENSG00000185404",-2.49850561536721,-1.50640610275312,-1.35823532573908,-1.44999137116943,-1.66730083815421
"ENSG00000185418",-0.986734009853537,-0.594260931912531,-0.681650731880654,-0.465103337492387,-0.728519500293365
"ENSG00000185420",-0.483525426334209,0.128694514322986,0.0368920518687524,0.0957243219539801,0.0162156933488625
"ENSG00000185432",-2.14262195506315,-2.0249853100981,-2.11362475496603,-2.51983852521223,-2.30718426652829
"ENSG00000185436",0.123042818689708,0.495884620535267,0.620227598618144,0.961585082467419,0.545376523585072
"ENSG00000185453",-0.284077191519976,0.351830733003622,0.0630217186804682,0.0418288439166946,-0.195728628643476
"ENSG00000185475",-1.09521216682567,-1.47874552634358,-1.60188613136042,-1.36921912209239,-1.5599407659867
"ENSG00000185477",-3.5503298007091,-2.32059768032477,-2.29751753900708,-2.54383296511178,-2.67973972185159
"ENSG00000185480",-0.985291314964986,-0.577313039132599,-0.524711479927381,-0.408594404063547,-0.482536487163494
"ENSG00000185482",-1.58419551522586,-1.11872543846017,-1.28387192449622,-1.00544826055032,-1.3698108081792
"ENSG00000185485",-0.572522355939749,-0.356228543350109,-0.542904633429748,-0.0807655965345501,-0.614115700213324
"ENSG00000185499",-2.10404495571759,-0.801365260509646,-0.965114194777721,-0.668921294283038,-1.67888911742221
"ENSG00000185504",-0.862142651274831,-0.624337435818782,-1.27957665016008,-0.69026300121547,-1.34170033659811
"ENSG00000185507",-1.7815153809547,-1.61999434100249,-1.84258138905141,-1.78154631465946,-2.14514302310325
"ENSG00000185513",-1.59599726093332,-1.20557045096758,-1.70753685614264,-1.20270278539864,-1.88257787039701
"ENSG00000185515",-0.586881230878833,-0.759211915625014,-0.87055717771444,-0.75933896342164,-0.922705622488023
"ENSG00000185519",-0.639560222939627,0.356748254542731,0.683068604471351,0.499200970826033,-0.42090556578337
"ENSG00000185527",-2.10992625982804,-2.14729826932533,-1.87787012767136,-2.13203496046235,-2.16065414102991
"ENSG00000185591",-2.00386883350585,-1.42518804999897,-1.22271449406727,-1.45051900157669,-1.49231219928367
"ENSG00000185596",-1.46979869020766,-0.592618225191103,-0.912225242643632,-0.519284372516371,-0.886573236688105
"ENSG00000185608",0.0693709932452328,-0.21794090419735,-0.135443270569175,-0.0262615588450824,-0.0412311385765056
"ENSG00000185619",-1.74864655982035,-1.16163950592319,-1.40291836746646,-0.954262026434812,-1.58627226717173
"ENSG00000185621",0.0111051323174828,-0.338660204966178,-0.636525031933023,-0.157778606147935,-0.661132918178506
"ENSG00000185624",-0.234755166848634,-0.326531326708497,-0.304133822108572,-0.066251155058741,-0.415230311019651
"ENSG00000185627",-0.333026444306721,-0.358890004673306,-0.227400318385923,-0.164834219346834,0.00234358859687361
"ENSG00000185641",0.0155758574538134,-0.157662179500658,-0.922405525378974,-0.646333764790859,-0.418277269876762
"ENSG00000185650",-0.531276027616477,-0.518467861619845,-0.24792570729987,-0.481025396638166,-0.737707437022535
"ENSG00000185651",-0.920361998070857,-0.919437863976831,-0.827843884443921,-0.738556104869911,-0.765857516035364
"ENSG00000185658",-1.97981034310338,-1.37657228524518,-1.33953664269508,-1.41594755098266,-1.44934919385807
"ENSG00000185669",-1.94362794858753,-1.42879699488335,-1.48845451766731,-1.32062016871355,-1.60430057665732
"ENSG00000185670",-2.06069927820199,-1.84060988695957,-1.49425206921378,-1.20115780624802,-1.51801546115799
"ENSG00000185684",-1.30228702221781,-0.919001734961697,-1.6277585372135,-0.84497798321254,-1.68057770326805
"ENSG00000185686",29.7374517072136,27.2813416351488,27.8698414211262,9.51522983189431,29.2616005172851
"ENSG00000185697",-4.18284437119093,-2.95479719681797,-3.39412757372702,-2.72864845906899,-3.39698551092242
"ENSG00000185716",-1.85120563678386,-1.42121953929482,-1.28234814653579,-1.03457590171009,-1.60199159981324
"ENSG00000185721",-0.0698304870849762,-0.192854160892496,-0.17433785410767,0.00996484322942057,0.259979072385981
"ENSG00000185722",-1.99809344741844,-0.968441065051069,-0.99664688891281,-0.986614328866532,-1.31171164364679
"ENSG00000185728",-1.23208811557606,-1.04780680307124,-1.05725385446945,-0.916333017211704,-1.17177458444773
"ENSG00000185730",-1.18399373234543,-1.60042521169849,-2.09254968002152,-1.51337729942672,-2.2184587959105
"ENSG00000185753",-1.19689544762923,-0.632632782767879,-0.744976274125145,-0.636291843948321,-0.890445111768049
"ENSG00000185761",-2.03666730160011,-2.27908015556334,-2.38354170294076,-2.37916286185809,-2.91654390778976
"ENSG00000185787",-0.94881253188209,-0.63151383744307,-0.518134028289556,-0.471791765984903,-0.429794649452941
"ENSG00000185798",-0.482075448348832,-0.976042509373562,-1.15938116438532,-0.779027898695077,-1.0279842406421
"ENSG00000185800",-1.49370923362209,-0.949767799732477,-1.29093539448478,-1.00098604865426,-1.67327411866653
"ENSG00000185803",-0.860907930138813,-1.50986338797011,-1.99560103043913,-1.46594099011116,-1.693360003651
"ENSG00000185808",-0.158011556018018,-0.521554570469481,-0.540147046874976,-0.404854025432417,-0.331212939201702
"ENSG00000185811",-1.99877132658616,-1.37545364367054,-1.14307794084217,-1.2571129638412,-1.50027867366978
"ENSG00000185813",-1.9375954460339,-2.23943399889815,-2.76002956855732,-2.18916827197918,-2.60156096180683
"ENSG00000185825",-0.677125405127162,-1.04890191496461,-1.11919249450487,-1.02182093189031,-0.856651104062966
"ENSG00000185829",-1.89349372169445,-1.11003500902564,-1.17125931324397,-0.973847457013981,-1.35753670769018
"ENSG00000185834",-1.27479116557527,-0.731508549414842,-0.350547616004935,-0.0739648750108913,-0.68327486302372
"ENSG00000185862",-3.49803775425712,-3.44481350031494,-2.84620797391622,-3.20878390536891,-3.08181971969341
"ENSG00000185864",-2.64823995876097,-1.13443560884251,-1.37393544576047,-0.859543648906071,-1.63879363550812
"ENSG00000185869",-1.05186464438851,-1.20720552364541,-1.33098839954453,-0.67983162862084,-1.58916375011165
"ENSG00000185875",-0.267591243876564,-0.399293707309856,-0.322246943661151,-0.418917452581785,-0.0926430138033032
"ENSG00000185880",-1.48817107169315,-1.80151246065321,-1.18217512896861,-1.69507902967027,-1.64496256126193
"ENSG00000185883",-1.05601499789324,-1.12699480094983,-1.3937621564205,-1.12348267215844,-1.40042400116143
"ENSG00000185885",-1.90540753119773,-1.8979229745805,-1.95488237507755,-1.98282063038379,-1.72069866316096
"ENSG00000185896",-1.67722489280105,-1.74789906362478,-1.85496437004173,-2.04901547486487,-2.47048899724434
"ENSG00000185900",-1.0433203179248,-0.564490339120397,-0.974503867865759,-0.950011900022229,-0.979490134595472
"ENSG00000185905",-3.42187492321328,-3.33009328439416,-3.27923373029186,-3.25029284741806,-3.34936113068021
"ENSG00000185917",-1.25021069358788,-1.36080880775779,-1.69800129967835,-1.03247587852501,-1.6451974461035
"ENSG00000185920",-2.70876745743477,-2.0789691182359,-1.9568246220644,-1.90291109948829,-2.18261579720377
"ENSG00000185928",-0.988887136627416,-1.46588379140636,-1.346934909603,-1.14939141644273,-1.16813247665981
"ENSG00000185946",-2.05319899767691,-1.485677602904,-1.81205496065725,-1.31993934881559,-1.87172245288939
"ENSG00000185947",-0.440590651546233,-0.107991129436109,0.407266505544815,0.146541639310311,0.11069675715664
"ENSG00000185950",-1.45699581979312,-2.14188006677525,-2.05242286015856,-1.94235183033994,-2.3723015155362
"ENSG00000185963",-1.06657149862189,-0.955149230445208,-1.21306481794318,-0.87249410566533,-1.34681058486056
"ENSG00000185973",-1.01247603511478,-0.713760625688428,-0.291960543105526,-0.403846134031184,-0.289283168725416
"ENSG00000185986",-1.29738665777283,-1.61996081755228,-1.9576467505037,-1.3345213127058,-1.83172071054622
"ENSG00000185989",-3.12867279175617,-3.36116803532024,-2.94219234316125,-2.90706483055008,-3.21644460436333
"ENSG00000186001",-1.58532612209215,-1.12384736360619,-1.01623833957177,-0.940409858510036,-1.35640656373759
"ENSG00000186010",-0.479177395551859,-0.431740702388261,-0.781801117067859,-0.356539702998801,-0.254954408554544
"ENSG00000186017",-1.11517918625105,-1.0548231295265,-1.08964279955062,-0.816232201374752,-1.45776972989701
"ENSG00000186019",-2.93019434378764,-1.80455303136529,-1.94416275900908,-2.1698468777981,-2.40723315775803
"ENSG00000186020",-1.85343072854202,-1.20276996397557,-1.93711875819173,-1.20284360277475,-1.9805188126807
"ENSG00000186063",-1.31954489037865,-1.25112563518431,-1.01978125410513,-0.866867602231311,-1.16475076467715
"ENSG00000186076",1.35608762976062,1.25337203727475,0.852013837919371,1.06985765034053,1.21360888733558
"ENSG00000186088",-3.22272063520324,-2.73972722153504,-3.12543416008963,-2.87484586508244,-3.48263887875875
"ENSG00000186104",-0.944359898640509,-0.774005963264611,-0.653365248016528,-0.579616663129586,-0.910687156137614
"ENSG00000186106",-0.332402632515462,-0.703936494276028,-0.633642078231808,-0.382510301321187,-0.702449315227231
"ENSG00000186111",-0.198574083089563,0.400363623936525,0.6165329189121,0.564121212843349,0.23622663353303
"ENSG00000186130",-1.35299872151034,-1.06373851422973,-1.11506135775197,-1.27347540446879,-1.11757411486113
"ENSG00000186132",-0.707175640513043,-1.16492376843543,-1.15873463512846,-1.31146234353779,-0.9043313632457
"ENSG00000186141",-0.682685892751527,-1.28681784545619,-1.27998223601812,-1.06354933327324,-1.173012524346
"ENSG00000186153",-1.30320697454493,-1.02123617074648,-1.48457999815786,-0.993857977465862,-1.4197426142669
"ENSG00000186162",-1.33083475267319,-1.62695313554616,-1.82393167166777,-1.39796697751005,-1.27474368053263
"ENSG00000186166",-2.1379195375417,-1.75062438247031,-2.1757341750974,-1.42728172875688,-2.25889778306935
"ENSG00000186174",-2.06474049094214,-1.35581357466969,-1.30907277973347,-1.16384876070312,-1.87594296396526
"ENSG00000186184",-0.564773395229152,-0.582028951272504,-0.479529531346703,-0.613354529484562,-0.527813596109746
"ENSG00000186185",-2.27598255601019,-1.64030317758472,-1.96880461166909,-1.52572733085451,-2.3378374346632
"ENSG00000186187",-1.00208137035832,-0.589715962956571,-0.641870152926753,-0.10171210214783,-0.17789637832563
"ENSG00000186193",-1.64930542668931,-1.84241343811491,-2.27257449863536,-1.97532225239774,-2.32692814992004
"ENSG00000186222",-0.658854476794785,-0.901694565026732,-1.22734064096952,-1.51364328187071,-1.30527996463272
"ENSG00000186230",-0.106229898748556,-0.459038604324664,-0.558937635119953,-0.173415514543156,-0.43582949810211
"ENSG00000186265",-3.07061771615816,-3.11223730568746,-2.49467801122448,-2.84875821259215,-2.51735902164755
"ENSG00000186272",-1.49262819925787,-2.05814513005224,-1.99247107564447,-1.65553605014969,-2.45118219403639
"ENSG00000186275",-2.38133324892303,-1.87006501895998,-2.17383285264735,-1.94387047955416,-2.33558412010186
"ENSG00000186281",0.298195563401893,0.435919282357894,0.173305372281426,0.536716078422378,0.366182734055414
"ENSG00000186283",-1.0831473695048,-1.1352187097156,-1.28104897173964,-1.0379616511176,-1.42657746112897
"ENSG00000186298",-0.759703540284492,-0.701947453756394,-0.722660116197276,-0.757882349062433,-0.614969101059083
"ENSG00000186312",-0.675404922260554,-0.602484686091395,-0.534956288776403,-0.285886301516288,-1.05468672940914
"ENSG00000186318",-1.45567286765103,-0.765324741218897,-0.846321642104212,-0.747982209603611,-1.32459023015331
"ENSG00000186350",1.30847879464911,2.45838367537857,2.11011706979566,1.74258396361256,0.793859633302826
"ENSG00000186352",1.63875328484062,2.14631852757249,2.3293472334821,2.45984946165564,2.4824644071806
"ENSG00000186364",-0.932108019527834,-1.06531766763036,-0.389585192788001,-0.837324811829602,-0.123104866725704
"ENSG00000186376",-3.65622126708224,-3.55093999184199,-4.00545356324891,-3.84646835884909,-4.17179374270541
"ENSG00000186395",-0.604412994667935,-0.798950964074772,-1.09883030092142,-0.652635343766925,-0.582329539309408
"ENSG00000186399",-3.34666819711165,-2.37717688332822,-2.82785941895268,-2.57940176083852,-3.55953746522354
"ENSG00000186416",-0.640030163610513,-0.312257179818051,-0.433806418132615,-0.330718588193138,-0.615326087773352
"ENSG00000186432",-0.988327400532013,-0.762086990485073,-0.940451734303694,-0.767703422207067,-1.12337898313379
"ENSG00000186448",-1.56173458827096,-1.25424891642267,-1.2320214447897,-1.13846887762612,-1.52960536584893
"ENSG00000186468",-0.366625155271806,-0.568234437146722,-0.681069284266723,-0.720510643114072,-0.541036709788285
"ENSG00000186469",-1.97691693199808,-1.04471975662741,-0.913975126038541,-0.712084898212067,-0.897969727063914
"ENSG00000186470",-2.04762283138814,-1.60224537666304,-1.39654225744421,-1.74285408461694,-1.82284807886536
"ENSG00000186480",-1.02724071328858,-0.662194324953368,-0.0881068125923949,0.0737820133205828,0.369636639429541
"ENSG00000186481",-1.72263852706101,0.484271187560204,-0.223772842809721,0.255101238399559,-1.08736528800024
"ENSG00000186501",-1.31595388306984,-1.40745444238238,-1.57102180100687,-1.26238341296072,-1.69846227726672
"ENSG00000186517",-2.32314626222563,-1.92807463513401,-1.82091295612116,-1.87414189573656,-1.86778951569222
"ENSG00000186532",-1.21131929111805,-0.544650194661042,-0.592949329966855,-0.409724343148505,-0.962744948774107
"ENSG00000186566",-1.53900597991268,-1.03874583380557,-0.959575195490596,-0.931187034264331,-1.27992570836743
"ENSG00000186575",-1.29621107965672,-0.970614153728869,-1.09799012156431,-1.22575994726544,-1.37996120296511
"ENSG00000186577",-1.65013554376389,-1.92518998383881,-1.75727239651095,-1.60861299572556,-1.65244795090791
"ENSG00000186591",-1.68180923269422,-1.24961403279031,-0.973320156215121,-1.14572761783425,-1.35992505892162
"ENSG00000186594",-3.1429665940524,-3.96456578592907,-3.63037480420942,-3.87225404744113,-4.54859640446635
"ENSG00000186603",1.28417164380787,0.903483797803505,0.658208288330497,1.18857527129064,0.591525554532073
"ENSG00000186625",-1.19209151224175,-1.20258056029789,-1.21137300105114,-0.855888786415464,-1.16067627973522
"ENSG00000186635",-1.2281497237034,-0.533100052177361,-0.618764599700134,-0.485751039880292,-0.814971758117453
"ENSG00000186638",-1.47330542616499,-1.1962668218587,-1.24879386555371,-0.924430160612347,-1.59414348279452
"ENSG00000186654",-1.50520238841291,-1.61234849686313,-1.54510736543765,-1.2101901758892,-1.3212103453884
"ENSG00000186660",-1.50643484930438,-1.00992720263589,-0.826578379660672,-0.888452182209117,-1.09905022242432
"ENSG00000186665",0.970612117627952,1.18534296043805,0.677033318710437,1.06143962383927,0.938914668480883
"ENSG00000186666",-1.62666753333748,-2.04185444086437,-2.49019810154042,-2.19781163104834,-2.00489604455453
"ENSG00000186687",-0.301279597725118,-0.136458720474629,-0.44813475562502,-0.14032897991807,-0.820047992123323
"ENSG00000186704",-2.01669449911486,-1.77006098898759,-1.95462145983737,-1.59845043330263,-2.47596617270918
"ENSG00000186716",-1.75610339890724,-1.37285859957996,-1.25607150460141,-1.40293517673203,-1.63468577016448
"ENSG00000186767",-0.669919904953143,-0.765623478730771,-1.08487863571764,-0.364575275404495,-0.857344088413273
"ENSG00000186787",-0.998847470230562,-1.33788983472844,-1.51735448017392,-1.02151496383261,-1.23324336449717
"ENSG00000186792",-2.05109248651465,-2.479833902843,-3.08873359703315,-2.72148640448723,-3.11865721502679
"ENSG00000186806",1.63689575847818,2.028031739671,2.26583725911009,2.47222387261586,2.10731018648211
"ENSG00000186810",-2.51818996358668,-2.60279889720897,-2.43405775616843,-2.46765395974497,-2.88379108703081
"ENSG00000186812",-1.22642652047516,-0.629022991679751,-0.715824633068831,-0.600908510691682,-0.713778212164782
"ENSG00000186814",-1.25452416560468,-1.18548715150295,-1.21100450850155,-1.1838365022503,-1.65435221380011
"ENSG00000186815",-1.29565551866427,-0.496033894926949,-0.705169316572499,-0.586701210279406,-0.76462508450828
"ENSG00000186827",2.23665644308003,2.03247796553938,2.70007840678318,2.01902754198077,2.1096206038133
"ENSG00000186834",-0.383373100428733,-0.872052985427574,-0.924593628885291,-0.546669038002295,-0.911649112889509
"ENSG00000186854",-0.776104735839811,-0.589277814671486,-0.778288563396458,-0.379738797251787,-0.762105277249208
"ENSG00000186866",-1.17216743768431,-0.81106535271674,-1.08845345733618,-0.582225176561593,-1.11521646584868
"ENSG00000186871",-0.916274537632163,-0.931891371984537,-1.11796888354733,-0.492696593504649,-0.907800918771112
"ENSG00000186891",1.66526644646414,1.76777872309477,2.15231778424783,2.07642933814078,2.00195979720122
"ENSG00000186908",-1.856877044552,-0.928058703674812,-0.89040921662912,-0.846417413215989,-1.00765344619513
"ENSG00000186918",1.65748526596824,1.85774365712115,1.88370393735241,1.89126404175977,1.51076958730448
"ENSG00000186951",-1.33681386239431,-0.649586045159792,-0.696909909455817,-0.791174552360904,-1.33429229207206
"ENSG00000186994",-1.09075332109422,-0.588398382896619,-0.684011048346068,-0.470459817349269,-0.631854127702898
"ENSG00000187010",-1.78440708289088,-1.93292925376156,-1.9666290101351,-1.62579311579698,-2.36148241243835
"ENSG00000187045",2.50963293331187,4.22319976849824,4.10619941461032,4.4835385811198,4.06204069384513
"ENSG00000187049",-0.885818941321982,-1.02922784544289,-1.39146144469458,-1.06840855590692,-1.23511591917752
"ENSG00000187051",-0.365935142884817,-0.853528354806822,-1.11752166513962,-0.722922060206629,-0.690009479509781
"ENSG00000187091",-1.63053934508367,-2.35384333392543,-2.35327340870384,-2.15009973725064,-2.23471607147526
"ENSG00000187097",-1.17882754548784,-0.664348212425677,-0.935089256438,-0.654094821031695,-1.12703578244274
"ENSG00000187109",0.0402354499109453,-0.00623117389980403,0.0762794818628054,0.105751052484087,-0.0320705389335267
"ENSG00000187118",-0.364988116557785,-0.319332695624596,-0.482539276487988,-0.485557134428061,-0.30224432734996
"ENSG00000187145",-0.353213050634906,-0.566475441575066,-0.938035043226301,-0.857656092526641,-0.631485549148748
"ENSG00000187147",-0.99635544757673,-1.06902201311983,-1.1981428693315,-1.09558888129495,-1.36443619117497
"ENSG00000187187",-1.52791299730885,-1.64217235432972,-1.99047582455639,-1.95894603280397,-2.22515945792914
"ENSG00000187189",-0.589042507903185,-0.94203735487899,-1.30423838205961,-1.00714410146262,-1.49384436466483
"ENSG00000187193",-1.43659031618715,-1.82370627916002,-1.83814405897839,-1.5386959901995,-1.24544033247267
"ENSG00000187210",-0.889585529313817,-0.565102742313013,-0.40814540259641,-0.693554741629958,-0.965722475204034
"ENSG00000187231",-1.79262069658921,-0.814026371595327,-0.694218441924374,-0.469508061892028,-0.948304416220383
"ENSG00000187239",-0.715273060742165,0.247885587430522,0.455603969302405,0.322375172986884,0.0677565938413707
"ENSG00000187257",-1.44879139462452,-1.22947942161273,-1.2742374823275,-1.09821143488311,-1.29048339719894
"ENSG00000187266",-0.116749194195525,-0.281799016761542,-0.0764060684926734,-0.628723509413675,-0.185469218453534
"ENSG00000187325",-0.552776295709081,0.000413740627639701,0.448495794597368,0.194221980988172,0.134744964360158
"ENSG00000187446",-1.59399707223557,-1.32387182545779,-1.37913097400375,-1.24326007085064,-1.65824824959153
"ENSG00000187456",-0.549573923865596,0.18932538567871,0.202905134291813,0.216000422343373,-0.0129248477360575
"ENSG00000187514",-0.389516539086169,-0.234811460583977,-0.328017080790685,0.0713777571369069,-0.311932790890053
"ENSG00000187522",-0.47387251809867,-0.486848389987999,-0.51903162573589,-0.379373825509587,-0.593921407362711
"ENSG00000187531",-1.55066171653901,-1.79285993183336,-2.12964735133531,-1.6259295478068,-2.22561883680847
"ENSG00000187534",-1.46702764008883,-1.66935924391498,-2.23995070673298,-1.90142722597234,-2.80872829634842
"ENSG00000187535",-1.54059705454692,-0.98072710685042,-1.28193577774378,-1.00435625518391,-1.31897776145793
"ENSG00000187555",-1.18971280056093,-0.716233412391721,-0.491125764316982,-0.584919620159965,-0.943304131489611
"ENSG00000187583",-0.913794585228907,-1.14876755449056,-1.55116188191309,-1.18754177823887,-1.39444459739016
"ENSG00000187601",-0.506712257897904,-0.785303740036482,-0.772185826878816,-0.430526086291457,-0.640991227415362
"ENSG00000187605",-0.850266673649997,0.0324532683886104,0.14140564663407,0.00210129369302796,-0.46471787276
"ENSG00000187607",-0.734966457538882,-0.53278885448996,-0.745063900668503,-0.389525754945568,-1.09715604170418
"ENSG00000187608",-1.12917860961471,-1.21159659764945,-1.41110791321154,-1.34744583444823,-0.947272343104486
"ENSG00000187609",-1.72366979725543,-0.594372655279616,-1.15540676928757,-0.659769090128697,-0.601350340424272
"ENSG00000187626",-1.82562398832754,-1.79360943706151,-1.56137213417956,-1.64919570639733,-2.13105839830931
"ENSG00000187630",-0.208510706210924,-0.362467155784724,-0.724977393813558,-0.26303943346545,-0.608815031198726
"ENSG00000187650",-3.85704842834371,-3.06889663339754,-3.68714674600636,-3.46338650734526,-4.16541548595212
"ENSG00000187653",-1.57987405792142,-1.50455111725156,-1.42804880189864,-1.57216250702194,-1.27200667773845
"ENSG00000187676",-2.05710827208898,-2.21144068725349,-2.32229593252476,-1.64200455477562,-2.12405658950853
"ENSG00000187688",-2.52680826306595,-2.75042232641615,-3.13214226807898,-2.63799373553496,-2.98998874979658
"ENSG00000187713",-0.849650059704658,-1.01694158516677,-1.27870222582304,-1.13929374635729,-1.2609909150112
"ENSG00000187735",-0.530605616443205,-0.285225528928783,-0.143727081844885,-0.0334636904779467,-0.00420997669417374
"ENSG00000187736",-1.50896046520792,-0.964573163661731,-0.740059471351638,-1.20768412801383,-1.47772664164138
"ENSG00000187741",-0.875778090409506,0.162600101234517,-0.37289073501643,0.476388420245657,-0.408689863928099
"ENSG00000187742",-2.02898411325559,-1.2956374562855,-1.38731075250563,-1.40356915031091,-1.66720457879208
"ENSG00000187764",-1.31239541065026,-0.597059071622964,-0.385719205364796,-0.501693971301935,-0.648813890901149
"ENSG00000187778",-1.80103338094332,-1.97845352446902,-2.08373769831261,-1.89020996388746,-1.89684609729386
"ENSG00000187790",-0.878983632969232,-0.058908451451798,0.00607095385014641,0.16793121924349,-0.170571413773931
"ENSG00000187792",-1.21301782630173,-1.72958365590783,-2.13313738907593,-1.6094103388225,-2.8715152678485
"ENSG00000187801",-0.0323688626008594,0.329872198100811,0.0711616374767682,0.212659909986466,-0.285651394558613
"ENSG00000187808",-2.3396800410543,-2.32247504945322,-3.63702801741443,-2.85382739252129,-2.62662327640189
"ENSG00000187815",-1.79032231367846,-1.16257321331849,-1.44568683566287,-1.05012276569866,-1.76886164623529
"ENSG00000187837",0.33415374717589,-1.28281202279828,-0.0530611263269563,-0.0356409800141814,1.11433517583112
"ENSG00000187838",-2.10045636563254,-1.65517652928455,-2.60304982895113,-1.73175971864922,-2.70722408743975
"ENSG00000187840",0.751801703111436,1.19417758532959,1.15927712144904,1.47089132858004,1.29743606280949
"ENSG00000187862",-2.48967874097877,-2.26501052607328,-2.54605510329142,-2.36163606867725,-2.79820663215037
"ENSG00000187866",-0.830950279316568,-1.42544741634233,-1.44814565350112,-1.30757868858528,-1.35293045519237
"ENSG00000187951",-2.01976747626397,-1.41854813079442,-1.5854384526521,-1.29341082491224,-1.72690680305335
"ENSG00000187953",-0.725281110154117,0.176776715809198,0.29660545321588,0.502765984239199,0.227667198024483
"ENSG00000187954",-1.82450673585873,-1.9784104707775,-2.46672497267945,-2.11576627262467,-2.60924246189663
"ENSG00000187961",-0.97809226785185,-0.201059274746044,-0.779696275632102,-0.134811103098551,-0.463112474560784
"ENSG00000187990",0.785403872651117,-0.717016597721414,-0.130190963013421,-0.139693528309335,0.117624781117103
"ENSG00000187994",-0.687595793279561,-0.354830872918739,-0.477219168448208,-0.304933646187594,-0.585267601179738
"ENSG00000188001",3.23454249265103,2.54102721585147,2.8838526914202,2.67611289141557,2.54164997261012
"ENSG00000188002",-0.886667293082213,-0.925037955186845,-0.734636238338438,-0.397671288074694,-0.819283109828905
"ENSG00000188010",1.88508455973867,0.514911920145854,1.13962485774908,1.06749775537331,1.32380606613982
"ENSG00000188021",-0.888812199155673,-0.250273879133523,-0.288700571619264,-0.218590325602853,-0.803674431510587
"ENSG00000188033",-1.61897080708694,-1.35552453162055,-1.5303780686232,-1.50580177584682,-2.02519094253239
"ENSG00000188042",-2.91507830867739,-2.20855024919191,-2.15600541636296,-2.33862854029189,-2.54910296324401
"ENSG00000188070",-0.255830272370992,-1.15722381614104,-1.65957665927097,-1.13180750396044,-1.65660191499436
"ENSG00000188152",-1.46454110991333,-0.188479085268933,-0.953889662512743,-0.250016573918507,-1.09591838536948
"ENSG00000188157",2.16314555419808,2.54994912893858,2.29075988375462,3.21426329664157,2.55353156842449
"ENSG00000188167",-0.109410872300952,0.046520484892965,-0.441689166017625,0.0966886566265421,-0.350397374126692
"ENSG00000188177",-2.15720873755305,-0.709722878933645,-0.423529961966644,-1.01076529888488,-0.742904003269415
"ENSG00000188185",-0.361314892020672,0.13191400182414,0.441712830509467,0.417162297082356,0.059032004341909
"ENSG00000188186",-1.22681125963302,-1.16253849223505,-1.23965736398352,-1.01534462179382,-1.16271293719295
"ENSG00000188191",-1.51370069931111,-1.77349170622992,-1.8845526530157,-1.83130099672247,-1.8050762005037
"ENSG00000188206",-2.54186606896241,-0.522253972265394,-0.688752972409599,-0.492167000713496,-1.07195682848396
"ENSG00000188215",-0.152231323095515,0.112306925235603,0.0285678182759445,0.157322167597069,-0.114173401421908
"ENSG00000188229",-1.08803655703876,-1.57210509902181,-1.86832759041564,-1.3668418506783,-1.91599659168778
"ENSG00000188242",0.533468461984375,0.589449809970544,0.708347569717325,0.724364283768218,0.671638384756392
"ENSG00000188243",-0.831257736849793,-1.14991569828205,-1.3225579539113,-1.38516018359858,-1.14651518249557
"ENSG00000188277",-2.19916646958925,-1.66057830223878,-1.47692788235021,-0.932935031049384,-1.9115074293176
"ENSG00000188283",-1.52160359812687,-1.16352237105871,-1.10969407824694,-1.02154206941014,-1.26347997046322
"ENSG00000188290",26.6838140562019,5.71118893010449,27.2629800009628,6.56520214412673,27.8329628605558
"ENSG00000188295",-1.45486036490226,-2.37383336610236,-2.03778092579325,-1.86522517416779,-2.41816155015684
"ENSG00000188312",-1.28620261976359,-0.758854873622528,-0.50550819138051,-0.482588558031699,-0.702160492348875
"ENSG00000188313",-2.17222950713828,-2.20088384207297,-2.30444103570076,-2.28865804302452,-2.64593541920955
"ENSG00000188315",-2.02837714369651,-2.32901587142372,-2.53943826636536,-1.8414917558486,-2.60147951410845
"ENSG00000188321",-1.25943210718353,-1.78271696142567,-1.98986358200715,-1.53064103461302,-1.8945191507793
"ENSG00000188322",-1.77493454413761,-1.11819799770179,0.0822835863208083,-0.117103314527655,-0.148612196207815
"ENSG00000188342",-0.331456636826956,-0.106001188592324,-0.194276986383379,-0.116968319895807,0.25772329258531
"ENSG00000188343",-0.882731966749082,-0.785751946157926,-1.15792493035141,-0.508798012225157,-1.17456182704664
"ENSG00000188352",-0.947537571947001,-0.706637676376563,-0.320161655623006,-0.850915202696484,-0.558244230918908
"ENSG00000188389",2.14450569821383,2.50431448340321,3.53826133195031,2.90498523012975,2.75659433318671
"ENSG00000188396",-4.02268543345225,-0.300639411397788,-1.62322956573627,-0.782963783392185,-1.18677114180278
"ENSG00000188404",-3.77328849435486,-4.25244567306752,-3.60165757961323,-3.92295859637772,-3.49027664762685
"ENSG00000188419",-1.57381349480138,-0.96090658022501,-0.815071384051845,-0.848852265129761,-0.992575557839457
"ENSG00000188428",-0.713440886724894,-0.379091026690808,-0.244916506537425,-0.2437058653713,-0.368283898987119
"ENSG00000188452",-2.22231134158919,-2.00791566131857,-2.30753155395948,-2.08987685286217,-2.1915905196157
"ENSG00000188483",0.36668301958855,-0.847871255762823,-1.12893147008937,-0.267107006438037,-0.973491583365194
